dataset,graph_id,source_index,split,n_nodes,n_edges,graph_hash_sha256,source_loader,source_name,source_ego_id
twitter,twitter_graph000609,609,validation,138,2384,ee3aaf732129fd18923605194adcc430baf59b8152e43f29e8d38c776fe8b6bc,snap_twitter_tar_parser,ego-Twitter,85432934.0
twitter,twitter_graph000610,610,validation,196,4093,ba39527a905210ac4bb652a22b13b2c0e1027027ad94ed596bd9e98c21d362c3,snap_twitter_tar_parser,ego-Twitter,85716069.0
twitter,twitter_graph000611,611,validation,239,2898,636f0b064073b32371f2c6e384858eb43f0211c620397c042d1cb73cdeca8f25,snap_twitter_tar_parser,ego-Twitter,86560711.0
twitter,twitter_graph000612,612,validation,49,355,665d8b8fe84c1b7d99c6a3942483c70561b62de82bd7a1dd3100647ae3e9d270,snap_twitter_tar_parser,ego-Twitter,86664924.0
twitter,twitter_graph000613,613,validation,155,4032,264dc00a4ce68a72065a63f2f25d4a386a0293f0621cdbf96e3b6f00e1b628c8,snap_twitter_tar_parser,ego-Twitter,86775971.0
twitter,twitter_graph000614,614,validation,66,485,3885dba4336e03d99742f6faa028cf86868771cd99fc054f293a1b2475fc78a3,snap_twitter_tar_parser,ego-Twitter,86799233.0
twitter,twitter_graph000615,615,validation,83,577,b27c0d3d292405c800da6543160a5b7cd20248d28b62c53a30dde38d82f20d4a,snap_twitter_tar_parser,ego-Twitter,87004822.0
twitter,twitter_graph000616,616,validation,118,1637,f1c08ab01066ddcfa4672175e31db248478629c7b0cd87a538ceea8d735abc30,snap_twitter_tar_parser,ego-Twitter,87114066.0
twitter,twitter_graph000617,617,validation,228,2829,293aab5cd1640ac4961cfc690ea54e0cca49fac5115f52b3bdc5a055160b6cb5,snap_twitter_tar_parser,ego-Twitter,87525002.0
twitter,twitter_graph000618,618,validation,79,825,9eebe98a84832445bd5852f5a98663198526e47c5d73be86e371907c35ee77a9,snap_twitter_tar_parser,ego-Twitter,87771546.0
twitter,twitter_graph000619,619,validation,214,3285,5f919818e05fde8daa26768f050f0ead6de0c233cde130b0b01d243a0120f529,snap_twitter_tar_parser,ego-Twitter,87798068.0
twitter,twitter_graph000620,620,validation,223,4080,0421d8120c453d82cc5aca6d2bc4bfee1f78a8ee5b6e3f650aa686fc69664fed,snap_twitter_tar_parser,ego-Twitter,88456842.0
twitter,twitter_graph000621,621,validation,240,2767,dbcdae0cc185f8f468ebeb5623b077a981bf7b2c39c74781478152db392e1c2d,snap_twitter_tar_parser,ego-Twitter,88639412.0
twitter,twitter_graph000622,622,validation,76,240,dfd04b9131c60071e638be48532cabac88dccf1bcdcf4aec8226dc9983f43a21,snap_twitter_tar_parser,ego-Twitter,88931752.0
twitter,twitter_graph000623,623,validation,231,2932,6bc58a9e42bf3953cf85752a02af2806104295d560b7fa1a76200b3a040bf6a7,snap_twitter_tar_parser,ego-Twitter,89032548.0
twitter,twitter_graph000624,624,validation,217,6948,b994e77453b4f9f9bed7e0accf2aeafc6978b948926cc89eca78afbe81c069f7,snap_twitter_tar_parser,ego-Twitter,89826562.0
twitter,twitter_graph000625,625,validation,130,1346,9052a34ef0d9ee4e2a75596a2ad91ff5608a8076a784dad0021b96cd89c999c1,snap_twitter_tar_parser,ego-Twitter,90072587.0
twitter,twitter_graph000626,626,validation,12,39,0434d250dd93e88866caea2d7fa7a6d0b9e600e6a5b827ba491170d3eef0fed0,snap_twitter_tar_parser,ego-Twitter,90880254.0
twitter,twitter_graph000627,627,validation,181,1849,af641420cb228830c1b8e1f068ddc26873ea3a49b31b1703ea04f2706c7ae488,snap_twitter_tar_parser,ego-Twitter,90998968.0
twitter,twitter_graph000628,628,validation,181,2984,00c7557607b281bb2628a7528fefc556047f55d62424a0582eedfef5628b5f41,snap_twitter_tar_parser,ego-Twitter,91067832.0
twitter,twitter_graph000629,629,validation,67,752,39280de704c15c69d4cc967bd3d8248b6e22e19b8084b4a61f51ce9236136eb1,snap_twitter_tar_parser,ego-Twitter,92715435.0
twitter,twitter_graph000630,630,validation,186,3197,f2da0f1794bc4912dcb92f182f8bae5f4e6e5503af0f68a9b2f57302bd1e3b42,snap_twitter_tar_parser,ego-Twitter,93006320.0
twitter,twitter_graph000631,631,validation,189,2778,796263e3583ae1b60b7c4f8098211ed9e6b2baa15a78380a6d551e19e94344c0,snap_twitter_tar_parser,ego-Twitter,93787797.0
twitter,twitter_graph000632,632,validation,126,1339,f1012d8039e1c7500ae0a6c06a2e60b4411e87bf94c0ef18c139e753fe884e1c,snap_twitter_tar_parser,ego-Twitter,93906304.0
twitter,twitter_graph000633,633,validation,112,1231,f4fff486dca9098bc17eccba2cc846fea5a0f2f1a3da587732a0541fc1e62524,snap_twitter_tar_parser,ego-Twitter,93998005.0
twitter,twitter_graph000634,634,validation,92,466,c79601252a3a0c15f4e1de39cf36cf920bbd1e85c9aedd09c439614ff8ad3c9a,snap_twitter_tar_parser,ego-Twitter,94147192.0
twitter,twitter_graph000635,635,validation,160,3937,e2baf14293299f54394163e6e099fe99c908940a67c4b5db5f61f4a4d6400dd0,snap_twitter_tar_parser,ego-Twitter,94480069.0
twitter,twitter_graph000636,636,validation,182,1417,5b0daa5774b2b40fa0c5816f54a888aefd7e025e994c8885c3d513cc5e5d84ad,snap_twitter_tar_parser,ego-Twitter,94915681.0
twitter,twitter_graph000637,637,validation,233,4373,9247f40519bd2065899ab83a916f5890d4f596ca4012a8a25e169d21e67d30dd,snap_twitter_tar_parser,ego-Twitter,96483973.0
twitter,twitter_graph000638,638,validation,14,42,88e54a8faeb5a6106a102dddace7755347e14451fe2a002420a5e6446e776cb6,snap_twitter_tar_parser,ego-Twitter,96545499.0
twitter,twitter_graph000639,639,validation,137,1919,868c00303a444de103abeef60d13e63a781e6bf2324ddff5167c892dda1d92f7,snap_twitter_tar_parser,ego-Twitter,96843721.0
twitter,twitter_graph000640,640,validation,188,4836,433968d047537b693c220e1df4f5ec887e91bf6b7d6c9615ca43ebca7ed9296a,snap_twitter_tar_parser,ego-Twitter,96907622.0
twitter,twitter_graph000641,641,validation,33,113,9b303a77cbca6168087a90b1d527f0fa8d7f81d501c0bd22fc59bc7efbc2462f,snap_twitter_tar_parser,ego-Twitter,98345808.0
twitter,twitter_graph000642,642,validation,142,1924,579dad81dec4854baccbb5542a7a674e579fc3ac1f7b0f3cbad361a970e6b7d9,snap_twitter_tar_parser,ego-Twitter,98633794.0
twitter,twitter_graph000643,643,validation,6,9,74f64a95ec17bb5a6aa454bf9372f43d92ae14f436261606be762c4dfde64bab,snap_twitter_tar_parser,ego-Twitter,98801140.0
twitter,twitter_graph000644,644,validation,94,594,0e3f58b3a6951dbf7aec7db16d45df0e589afdf77202fd2b5b8b11badd771c1e,snap_twitter_tar_parser,ego-Twitter,99841247.0
twitter,twitter_graph000645,645,validation,221,6191,3c65c8978fb8082d779e9bbdd1440c404a779cd1cdbc790747e1105a413d423d,snap_twitter_tar_parser,ego-Twitter,100318079.0
twitter,twitter_graph000646,646,validation,24,167,2cd1aa34ea2210c958ef57fe46de9ef174b7fd2fd9d07ecda821a79ff56e7dbe,snap_twitter_tar_parser,ego-Twitter,101859065.0
twitter,twitter_graph000647,647,validation,15,50,72209fd0ff794524b3aa7623959c4aab617e435275a4c0baff84232c0b663ea0,snap_twitter_tar_parser,ego-Twitter,101903164.0
twitter,twitter_graph000648,648,validation,85,864,216f8ebeb371a8409e75980c60b7abf9715e3c4273d45f364a75be107a99f53a,snap_twitter_tar_parser,ego-Twitter,102765423.0
twitter,twitter_graph000649,649,validation,227,3860,d227e5c299ce9787bfd25934a2fdccf694db9384694548f6d7d2511d3416e415,snap_twitter_tar_parser,ego-Twitter,102903198.0
twitter,twitter_graph000650,650,validation,92,462,72fd79b54fcb4a3e47c846c2675c3bd834f6c22b46e7913f0394a32f0f0f507c,snap_twitter_tar_parser,ego-Twitter,103431502.0
twitter,twitter_graph000651,651,validation,119,2090,73bab6f093bba39f7eac1d58b368494c1bb957c7bdb3ac45527ccb9d7a81e62e,snap_twitter_tar_parser,ego-Twitter,103865085.0
twitter,twitter_graph000652,652,validation,82,522,ee0944e6d450fa3ad0be2f6b2baccf89440359c1a9b952014c8fc2306ac28f65,snap_twitter_tar_parser,ego-Twitter,103991905.0
twitter,twitter_graph000653,653,validation,14,70,5b36a8196bb810525b7b3ff84f4bcc7d6d778f2a2df6189d0f361fe253e0d810,snap_twitter_tar_parser,ego-Twitter,104324908.0
twitter,twitter_graph000654,654,validation,49,403,672abd05bdea844f5b119edefe9f213b75ae6630eb3a1531956dfe6ff12748cd,snap_twitter_tar_parser,ego-Twitter,104615636.0
twitter,twitter_graph000655,655,validation,181,2139,d20016c6a3a1d80826f0c415c708f70fef9173010490ad2e1bb459627f4615a4,snap_twitter_tar_parser,ego-Twitter,104991493.0
twitter,twitter_graph000656,656,validation,211,3457,0161db9dac0294264078aa65b9626363dcdacb1710a3147fe522ffee3fb3bc02,snap_twitter_tar_parser,ego-Twitter,105150583.0
twitter,twitter_graph000657,657,validation,22,137,1ed37bcfab5f21899b0bfe79e5eba58f986725f031e9e4415e667516ec9cb40a,snap_twitter_tar_parser,ego-Twitter,105398724.0
twitter,twitter_graph000658,658,validation,171,2343,0ae914318ffbd0b37de1505744603a42877890a254f5efe3ee70231dfe0d8573,snap_twitter_tar_parser,ego-Twitter,105918870.0
twitter,twitter_graph000659,659,validation,24,208,65fde2bf7512fe8aaa9ade63a3ea7d8d6614deab5af65f432c8912399a4a63d1,snap_twitter_tar_parser,ego-Twitter,107172099.0
twitter,twitter_graph000660,660,validation,176,1580,d1389c63b687f5b991357b73711f55af42c3712659d2bbb30d2428cbea55c61e,snap_twitter_tar_parser,ego-Twitter,107418464.0
twitter,twitter_graph000661,661,validation,25,216,1bfe6fdad5d03ce61905b31fb08a3034b000cf9d7cab1f90478fc791f33ee439,snap_twitter_tar_parser,ego-Twitter,107511013.0
twitter,twitter_graph000662,662,validation,139,1777,aff971684a8095ca46dc56fccd6d4c785d729e71de6b7aa558305efea6ae005a,snap_twitter_tar_parser,ego-Twitter,107512718.0
twitter,twitter_graph000663,663,validation,222,5871,038b6fe8db123340a2ee2784224052e311cf9e3bc016e33cf98043a811001440,snap_twitter_tar_parser,ego-Twitter,107516840.0
twitter,twitter_graph000664,664,validation,205,1736,154c2d5e81197c4cd9b736d733f953781974a7fe532454e7a442455bd304147a,snap_twitter_tar_parser,ego-Twitter,108159877.0
twitter,twitter_graph000665,665,validation,214,3176,31ff4fe75dcd6011d557fc9863b9d99a0101622c5086cb6c44d6a99c3fec44bc,snap_twitter_tar_parser,ego-Twitter,108205076.0
twitter,twitter_graph000666,666,validation,39,336,8b77d6843f524db5eb724bc09a7048cad2bbab06db1a7a37785d2602230cd524,snap_twitter_tar_parser,ego-Twitter,110536616.0
twitter,twitter_graph000667,667,validation,106,678,17195e4de1587992019ff49fe7e2ba175b07fe54be16821ded61d8b760eedc46,snap_twitter_tar_parser,ego-Twitter,110755733.0
twitter,twitter_graph000668,668,validation,150,2503,209d181086faf7579adac865aeca86ece150b383a38848cd8f20ffb6f63278ba,snap_twitter_tar_parser,ego-Twitter,111045742.0
twitter,twitter_graph000669,669,validation,189,3127,28fdcb8f68aaa4bda5a95d3cb1bbd4dfb8c5d7d0cc7ec81cea8555578f4b95b3,snap_twitter_tar_parser,ego-Twitter,111374622.0
twitter,twitter_graph000670,670,validation,187,2368,8f1fc41484562fc964e7bb3b8f8c5adc38b22a6ea277c81d9956fdb4a500efb0,snap_twitter_tar_parser,ego-Twitter,112628165.0
twitter,twitter_graph000671,671,validation,126,899,b986f4868834fb7515c296a69c5053b1d4d463bd286d8fa1f33fc8277bf6828b,snap_twitter_tar_parser,ego-Twitter,113196940.0
twitter,twitter_graph000672,672,validation,182,1086,c0a534dafb1a5ac5e5afcd14a45ee61ca52fe7f5b1f299d783a54bf5a5f0af93,snap_twitter_tar_parser,ego-Twitter,113509970.0
twitter,twitter_graph000673,673,validation,97,1189,bab115507b64b36a2d06c240f84aa51b4b208035e60ddb4a11a76a7b43e95ff5,snap_twitter_tar_parser,ego-Twitter,114115460.0
twitter,twitter_graph000674,674,validation,146,2879,a1a5709a08e69c5d95b08a72b6f9ca5829190ebdc54c8909d4ab58d406c934a1,snap_twitter_tar_parser,ego-Twitter,114885421.0
twitter,twitter_graph000675,675,validation,210,2288,5c889e5836ce76f6ecae57cb5db49256b4f0e71c9b7304441297bfe3e59f6b97,snap_twitter_tar_parser,ego-Twitter,115221382.0
twitter,twitter_graph000676,676,validation,121,3035,1169d3942f4a93f09440478cf8f23d8cffaaa15d520df624ce649ad4af841e38,snap_twitter_tar_parser,ego-Twitter,115911638.0
twitter,twitter_graph000677,677,validation,66,225,055acf663109f40f8a3ab09e04d2c3735d90834a006a5bfd8a9d12bae9cebca9,snap_twitter_tar_parser,ego-Twitter,116388817.0
twitter,twitter_graph000678,678,validation,213,3508,50a23cdd237ba64dfb29e31bd386b18cf92cc5ffdb5de9d13d901ac3a70b2437,snap_twitter_tar_parser,ego-Twitter,116798290.0
twitter,twitter_graph000679,679,validation,27,66,af56406e738282dd0f7f5359e2617310533b12500268769c55219d4d0d7098ca,snap_twitter_tar_parser,ego-Twitter,116808228.0
twitter,twitter_graph000680,680,validation,74,543,3fc2f6fe543196df6dda59f5b713746897ffb9bbdeb6648c32324d0ad09de803,snap_twitter_tar_parser,ego-Twitter,117029850.0
twitter,twitter_graph000681,681,validation,148,2802,11fed8e2df1c93a1902ab56bf4999dabade0514c85b5192592074322535502d7,snap_twitter_tar_parser,ego-Twitter,117671022.0
twitter,twitter_graph000682,682,validation,121,1197,b4d1831ffcb3f4182619932fabc570146ee0b779614360cc8d01c1eb04544640,snap_twitter_tar_parser,ego-Twitter,117800618.0
twitter,twitter_graph000683,683,validation,98,1081,412641a3f5a92dfe80a169a198d64706d15a7f1a8020ade3ecd2e4e83b932924,snap_twitter_tar_parser,ego-Twitter,117809922.0
twitter,twitter_graph000684,684,validation,39,456,456c0fced5391db3d24bd0635efb44c690c2c953d35c1e7882903e447143e19d,snap_twitter_tar_parser,ego-Twitter,119897041.0
twitter,twitter_graph000685,685,validation,34,284,812c1a7a863a4cb15062a44aeecdc0aa232ebf9d67353c8161ec6d6237fe08ab,snap_twitter_tar_parser,ego-Twitter,120157205.0
twitter,twitter_graph000686,686,validation,192,4190,77fb1d6cb2721938c0fc0a049001fbaf7ee69d44e21d6b9a5874ef54e28abfe4,snap_twitter_tar_parser,ego-Twitter,120459837.0
twitter,twitter_graph000687,687,validation,120,577,aedfae1b996390126fa3ad77b37c56c6d3e38a220a3998807fbbc3601d888abd,snap_twitter_tar_parser,ego-Twitter,120679977.0
twitter,twitter_graph000688,688,validation,186,2220,d825213987e0373b417b7c3afef2f1267219ecf4cdf91ec3dc903d8dcfefba30,snap_twitter_tar_parser,ego-Twitter,120971873.0
twitter,twitter_graph000689,689,validation,243,3076,d4f478b2e3c78ffad1faaca810fdce57e79210ad4ec98879af11ef5422a6bab9,snap_twitter_tar_parser,ego-Twitter,121202578.0
twitter,twitter_graph000690,690,validation,26,186,dc4a9df884c862af9283563abe375fbe47c2ce636d1e9f20c282ad7f6fcf4e5f,snap_twitter_tar_parser,ego-Twitter,121258930.0
twitter,twitter_graph000691,691,validation,145,1177,5348e3dc9e5f7d78c7fb5580492424bd057d55d952ab40cce9bac93a32363297,snap_twitter_tar_parser,ego-Twitter,121569946.0
twitter,twitter_graph000692,692,validation,99,1519,0d95e92011ef33d77aee6e547438c089007206b71eb7789e5a47284512d5b9d4,snap_twitter_tar_parser,ego-Twitter,121685268.0
twitter,twitter_graph000693,693,validation,69,328,093ea114d094b81650a69b907a3c27db910f4031f6da58bb00c56a6f643a3f46,snap_twitter_tar_parser,ego-Twitter,122216533.0
twitter,twitter_graph000694,694,validation,166,3445,bf9c0ec08113a63bfc844e64c339208b5bb0f6816b21e6957cc62028895c76bd,snap_twitter_tar_parser,ego-Twitter,123287376.0
twitter,twitter_graph000695,695,validation,225,2602,ec7ca148961efac9cc105a989302a24162c5f4c2bae36d56c7b1ba2cc6761c8a,snap_twitter_tar_parser,ego-Twitter,123684709.0
twitter,twitter_graph000696,696,validation,132,1458,93d8baf8142a9373b57a82524989acb8c24189c7f17363e6a6af1770667d708d,snap_twitter_tar_parser,ego-Twitter,124296976.0
twitter,twitter_graph000697,697,validation,226,4156,8a12a5e8cd6e757730798bdde4488769551450d75091a1d0f7c82d646fac2442,snap_twitter_tar_parser,ego-Twitter,124474025.0
twitter,twitter_graph000698,698,validation,111,745,1a1f993d860464a63efc72363828ab311d5d99b46ac6f5b5254c20d52e84d324,snap_twitter_tar_parser,ego-Twitter,125098615.0
twitter,twitter_graph000699,699,validation,15,45,643c39ac4b4e6f59fefab5e58fea05c2dd59f4f36cc825a123ca08274ba580f4,snap_twitter_tar_parser,ego-Twitter,126067398.0
twitter,twitter_graph000700,700,validation,66,700,82736778f2f5c29699ff0f55e0971f0ef7edecb82d8b007b44926d142aca2d4a,snap_twitter_tar_parser,ego-Twitter,127912925.0
twitter,twitter_graph000701,701,validation,100,454,2214625116768e4458f6b613b8d7ed605bc42488c68f329cd46d16588b2ba144,snap_twitter_tar_parser,ego-Twitter,128135741.0
twitter,twitter_graph000702,702,validation,188,3496,2c0f88197f251ce0bffb8ceafc5d9947238ec1257f1f02d20fcfbde3f33c8d7b,snap_twitter_tar_parser,ego-Twitter,129093262.0
twitter,twitter_graph000703,703,validation,215,4743,98dce34674a5fc5b0b5fa25a3eeb8b9420919927274d7e9a3bff06ae452d9d94,snap_twitter_tar_parser,ego-Twitter,129984134.0
twitter,twitter_graph000704,704,validation,67,147,77c64a1a736d96264a1383886a226401d386d874551d40adef8291db9133f27c,snap_twitter_tar_parser,ego-Twitter,130734452.0
twitter,twitter_graph000705,705,validation,163,1358,60909678dc1b320728e87c2e4f4b3a864ee4194e54372314e8898cf0d8fe1007,snap_twitter_tar_parser,ego-Twitter,132519763.0
twitter,twitter_graph000706,706,validation,217,3061,26c0c13d8e1e7ba15433b128dd513c77ced9e8932c28675c6c1ea14431d39377,snap_twitter_tar_parser,ego-Twitter,133663120.0
twitter,twitter_graph000707,707,validation,101,1777,837f1a4913789625522e89dee99c698237c3f7fdf275f0a3a017208f19d5a82e,snap_twitter_tar_parser,ego-Twitter,134208594.0
twitter,twitter_graph000708,708,validation,248,6518,eb9f72b0d783fb425e50ea51f07e63ab3448c56129659aaca29e99ac8a1c2ef3,snap_twitter_tar_parser,ego-Twitter,134943586.0
twitter,twitter_graph000709,709,validation,189,2617,7b50b3b70e64b3a534e6bacb9de458508e7f9d164d9fb0e96f0528c439b1dba8,snap_twitter_tar_parser,ego-Twitter,135397331.0
twitter,twitter_graph000710,710,validation,167,1389,1e321f18ab13b86ea9841a1babfbd8fd87692a96dfd1af0d495f0cb188ddf618,snap_twitter_tar_parser,ego-Twitter,135605269.0
twitter,twitter_graph000711,711,validation,75,404,e5ae2323eacc45a56c1c0fbfe27c43530a698cb879a6e7e1bc7fa208c2c1f26e,snap_twitter_tar_parser,ego-Twitter,135704499.0
twitter,twitter_graph000712,712,validation,78,586,22ec0e7c614e9be878ce947fd6adda09ed3ff797970ee53ace374ee4f1f942ab,snap_twitter_tar_parser,ego-Twitter,135895585.0
twitter,twitter_graph000713,713,validation,29,223,03362e6d4f1b961ce1ea20692e56587522d781fc7de1ab820a3e76dfeaef2ca2,snap_twitter_tar_parser,ego-Twitter,136341512.0
twitter,twitter_graph000714,714,validation,132,2201,0192567aff3c53f7722a2e813855b877a3ef83d666389adb610d20d33a8f89af,snap_twitter_tar_parser,ego-Twitter,137046366.0
twitter,twitter_graph000715,715,validation,35,299,e7eb74da9cac8fd8efa49bf9949b36b79262fa1c903e7f2d29d6aca25b8c144d,snap_twitter_tar_parser,ego-Twitter,137527381.0
twitter,twitter_graph000716,716,validation,183,1018,589e20566c8f80593af9b2b6144a76443471f13de01dcf5bdf135b89c92041ce,snap_twitter_tar_parser,ego-Twitter,141341662.0
twitter,twitter_graph000717,717,validation,206,2061,90d55f9db03fb187d4efa0158694cce1bc2aead6216015328bca76993f2eeb3a,snap_twitter_tar_parser,ego-Twitter,141488457.0
twitter,twitter_graph000718,718,validation,143,1029,65abe14f6214a77db8b29bf9171a5e28237df8ca5d907a096ff35e037d225cea,snap_twitter_tar_parser,ego-Twitter,143172151.0
twitter,twitter_graph000719,719,validation,63,377,9027ceb48f0ebfeab73ec40483b8885b3e692fb553504ac23eb86072f9061837,snap_twitter_tar_parser,ego-Twitter,143344048.0
twitter,twitter_graph000720,720,validation,154,2332,d5ca5139d78ab0c2e9c5e594cfdec9b2f10ecd702157aba47c7a1772a8f0a7de,snap_twitter_tar_parser,ego-Twitter,143661263.0
twitter,twitter_graph000721,721,validation,106,1749,dc4d5161b533e40768f64b62a897ce4e375269f9b0b6ea54fb62269b209fbe2b,snap_twitter_tar_parser,ego-Twitter,144211337.0
twitter,twitter_graph000722,722,validation,210,2189,411c261514737c2db537ff4a2860824797fc37168bb1b4e7a44c43774e6233a5,snap_twitter_tar_parser,ego-Twitter,144723379.0
twitter,twitter_graph000723,723,validation,73,1283,14a4a497bc92c19d7ab11a3b0d63d21a124add671e764e3c0c4b91f6604be464,snap_twitter_tar_parser,ego-Twitter,145573135.0
twitter,twitter_graph000724,724,validation,185,2206,7cc65901527d5df24c4ecfd70d156206dc287d3ff7391202bb9f2374861c17fa,snap_twitter_tar_parser,ego-Twitter,148519842.0
twitter,twitter_graph000725,725,validation,191,1026,467f79b97298fc21897273cced1238b85bac81cc59610848433922ee9aaa94a9,snap_twitter_tar_parser,ego-Twitter,150402542.0
twitter,twitter_graph000726,726,validation,164,2716,105a0384b26aad2263844ec87f9e144691db6a6570ec153f2a63c7a45f0a31ad,snap_twitter_tar_parser,ego-Twitter,151175266.0
twitter,twitter_graph000727,727,validation,31,310,67d4c1a95279886d3f4261ab1dc5b5c066f30abe80dcedfaef70b8494da54d28,snap_twitter_tar_parser,ego-Twitter,151246522.0
twitter,twitter_graph000728,728,validation,195,6447,6f31ad5a71d64b8ff98740401a709310dec12bb7338ab3bcd86edb764560e568,snap_twitter_tar_parser,ego-Twitter,151495845.0
twitter,twitter_graph000729,729,validation,174,1638,6f55e73a3e6863a8365a3bd34e7a2289bc8a1aa9507d86b5b49793496384066b,snap_twitter_tar_parser,ego-Twitter,152062126.0
twitter,twitter_graph000730,730,validation,129,1861,240d80849507df38045d8114cfd6a6b1322475e814a471d51b095620eb492166,snap_twitter_tar_parser,ego-Twitter,152388029.0
twitter,twitter_graph000731,731,validation,211,2817,a7dbf83838be07c9d3ae5b53e562fd0e06b59bab874a2d4208c346a73f12e281,snap_twitter_tar_parser,ego-Twitter,152435436.0
twitter,twitter_graph000732,732,validation,221,1593,5ca820094a0fbbcfd51e0a5112fdfe5f0fa440ec547a6843ec35e30f13126f0c,snap_twitter_tar_parser,ego-Twitter,153245741.0
twitter,twitter_graph000733,733,validation,80,391,2951a4638bbc4697645d275d5f3d95ed5c3a07c885db4e4e9b1429f98f405395,snap_twitter_tar_parser,ego-Twitter,154648125.0
twitter,twitter_graph000734,734,validation,227,3739,8cfab47f8d8529269439f01b89e9e4ea085c088fe5cd199895021b36fd99776f,snap_twitter_tar_parser,ego-Twitter,154701532.0
twitter,twitter_graph000735,735,validation,204,5327,f7ecdc956b96803c3750d6ec73af1937bd18f274fcd0f218b5eb2feeca098507,snap_twitter_tar_parser,ego-Twitter,155661154.0
twitter,twitter_graph000736,736,validation,194,2788,4ea43f6f765a7117738dd975a4819f9bf7995ba8d572d5d8b4085568005bb9a7,snap_twitter_tar_parser,ego-Twitter,155689319.0
twitter,twitter_graph000737,737,validation,135,1797,8ab5a625a11997a8d2cdfd1e634c932aec7b30ceed663a639ff49d1e33535d56,snap_twitter_tar_parser,ego-Twitter,155976326.0
twitter,twitter_graph000738,738,validation,36,106,7a8b2b33224edaed53717161d0c8af57b0b5c4b103da3878395a44f2b668955d,snap_twitter_tar_parser,ego-Twitter,157488488.0
twitter,twitter_graph000739,739,validation,78,1093,eb39df0aa6007f517b03ff2986d060f9a4426dd191d1fc922d55efb9d7599a88,snap_twitter_tar_parser,ego-Twitter,158414847.0
twitter,twitter_graph000740,740,validation,195,5410,a11d6831a427ab1be6bde08808850c8dc53eee6ddff9bb2d88dde98184a4105d,snap_twitter_tar_parser,ego-Twitter,158419434.0
twitter,twitter_graph000741,741,validation,111,2373,f8a991b5585d41ff948501a831687d77ec72e99776af18c6766fd0a14a113c5a,snap_twitter_tar_parser,ego-Twitter,158874150.0
twitter,twitter_graph000742,742,validation,212,4158,4857ea6fa9454ad9cd8f49eaac0b634839a18d2ef08f160b1993ce75f92a58fd,snap_twitter_tar_parser,ego-Twitter,159588456.0
twitter,twitter_graph000743,743,validation,193,3598,864a781d96a1d6aa51ebcc053f98c08b45f526086de7de3ba69db165e827da48,snap_twitter_tar_parser,ego-Twitter,159629146.0
twitter,twitter_graph000744,744,validation,161,5150,3763befb2881d0563aeaa27f28b0cd382e2e1c4f0dc6f36cd65499df58c18b51,snap_twitter_tar_parser,ego-Twitter,160237722.0
twitter,twitter_graph000745,745,validation,73,687,999b6b95d0c9193f80a44e8c3e2288031a142e418b3903dc6fc703f6ab6e2ec7,snap_twitter_tar_parser,ego-Twitter,160839015.0
twitter,twitter_graph000746,746,validation,165,1479,1e7cc735c8aa7267b5655e95c4fc5c246e126b89e01b52cd521e1f74bf97a122,snap_twitter_tar_parser,ego-Twitter,163374693.0
twitter,twitter_graph000747,747,validation,165,2436,a961bd5bdbc6d95bfff9ed89bf6801f81190ec50f2d17fa5c965943ec882b6e3,snap_twitter_tar_parser,ego-Twitter,163491360.0
twitter,twitter_graph000748,748,validation,172,1987,e2af2454cbe7efb0427b0ab5723dac3bbb4dd22d47dd073840536f4575147882,snap_twitter_tar_parser,ego-Twitter,163629705.0
twitter,twitter_graph000749,749,validation,220,4130,0e57071a5be18a5d8f607cb4bc534f42ef2b0ac2c4d9086d75b9c5e5893780e2,snap_twitter_tar_parser,ego-Twitter,163674521.0
twitter,twitter_graph000750,750,validation,59,593,a6c1821ed5c01db8df1bef8c4c47c413a369b828de73bdbd680b8e92baf90d67,snap_twitter_tar_parser,ego-Twitter,165580617.0
twitter,twitter_graph000751,751,validation,178,3257,dcec26a78d254412011de4e6f4cd2f891838ca08caf5619c9b7a8118d63269a8,snap_twitter_tar_parser,ego-Twitter,165598423.0
twitter,twitter_graph000752,752,validation,238,2144,c44f2ec837f540a9df246ce81d12f23a819ee06d07dec949970c43a1384dd5a9,snap_twitter_tar_parser,ego-Twitter,165786567.0
twitter,twitter_graph000753,753,validation,238,5329,587ed234c3aadc627c4e0d9001fa4a0b23f17726d09875f3e62530b0ced8dc7d,snap_twitter_tar_parser,ego-Twitter,166214735.0
twitter,twitter_graph000754,754,validation,96,1128,7a57ea3bccd33018d282848978a5c4d880683daf511a7e6d131979e9efffc78c,snap_twitter_tar_parser,ego-Twitter,166252256.0
twitter,twitter_graph000755,755,validation,35,269,fa50c5a046108b454b559bddae40fb641eabfb91a30102924f34b31c526a29ba,snap_twitter_tar_parser,ego-Twitter,167901620.0
twitter,twitter_graph000756,756,validation,192,3381,97b01b357879fc6e62ec5a619b75136f353ead9624ca2c75b177174566cce8fd,snap_twitter_tar_parser,ego-Twitter,168224294.0
twitter,twitter_graph000757,757,validation,84,898,47869c281df8f4d2b569b9b25162189e142b823199259babb30153908e92a105,snap_twitter_tar_parser,ego-Twitter,168537920.0
twitter,twitter_graph000758,758,validation,212,5373,06269922cc938ca766aaa176d8d6a4a2132da4509cc89d72718686f01de54857,snap_twitter_tar_parser,ego-Twitter,169216507.0
